action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,24665714,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '49.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '49.0'}]",CHEMBL5098253,Antiviral activity against HIV based pseudotyped virus expressing Ebola-GP infected in human HeLa cells assessed as reduction in viral infection preincubated for 1 hrs followed by viral infection and measured after 48hrs by Steady-Glo luciferase assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(CNCCC1CCN(Cc2ccccc2)CC1)Nn1c2ccccc2c2ccccc21,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL5172194,,CHEMBL5172194,6.43,0,http://www.openphacts.org/units/Nanomolar,3843520,=,1,1,=,,IC50,nM,,370.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.37
,,24665715,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '49.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '49.0'}]",CHEMBL5098253,Antiviral activity against HIV based pseudotyped virus expressing Ebola-GP infected in human HeLa cells assessed as reduction in viral infection preincubated for 1 hrs followed by viral infection and measured after 48hrs by Steady-Glo luciferase assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(CN1CCCC1)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL5197749,,CHEMBL5197749,5.69,0,http://www.openphacts.org/units/Nanomolar,3843519,=,1,1,=,,IC50,nM,,2040.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,2.04
,,24665716,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '49.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '49.0'}]",CHEMBL5098253,Antiviral activity against HIV based pseudotyped virus expressing Ebola-GP infected in human HeLa cells assessed as reduction in viral infection preincubated for 1 hrs followed by viral infection and measured after 48hrs by Steady-Glo luciferase assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CC(=O)NNc1ccccc1Sc1cc(Cl)ccc1[N+](=O)[O-],,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL5171151,,CHEMBL5171151,5.33,0,http://www.openphacts.org/units/Nanomolar,3843518,=,1,1,=,,IC50,nM,,4690.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,4.69
,,24665718,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098255,Antiviral activity against Zaire Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48hrs by GFP fluorescence based method,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(C1=Nc2ccccc2N=C(c2ccccc2)C1)C(F)(F)F,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL5176722,,CHEMBL5176722,5.00,0,http://www.openphacts.org/units/Nanomolar,3843521,=,1,1,=,,IC50,nM,,10000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,10.0
,,24665719,[],CHEMBL5098256,Antiviral activity against Ebola virus,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL1655,TOREMIFENE,CHEMBL1655,6.79,0,http://www.openphacts.org/units/Nanomolar,3843522,=,1,1,=,,IC50,nM,,162.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.162
,,24665720,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL1201203,BENZTROPINE,CHEMBL1201203,5.09,0,http://www.openphacts.org/units/Nanomolar,3843523,=,1,1,=,,IC50,nM,,8070.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,8.07
,,24665721,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL809,SERTRALINE,CHEMBL809,5.50,0,http://www.openphacts.org/units/Nanomolar,3843524,=,1,1,=,,IC50,nM,,3130.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,3.13
,,24665722,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL490,PAROXETINE,CHEMBL490,5.13,0,http://www.openphacts.org/units/Nanomolar,3843525,=,1,1,=,,IC50,nM,,7450.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,7.45
,,24665723,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL1008,BEPRIDIL,CHEMBL1008,5.29,0,http://www.openphacts.org/units/Nanomolar,3843526,=,1,1,=,,IC50,nM,,5080.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,5.08
,,24665724,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL415,CLOMIPRAMINE,CHEMBL415,4.94,0,http://www.openphacts.org/units/Nanomolar,3843528,=,1,1,=,,IC50,nM,,11400.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,11.4
,,24665725,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5098257,Antiviral activity against Ebola virus infected in African green monkey assessed as reduction in viral infection incubated for 48 hrs by CellTiter-Glo Luminescent Cell Viability Assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL479,THIORIDAZINE,CHEMBL479,5.21,0,http://www.openphacts.org/units/Nanomolar,3843529,=,1,1,=,,IC50,nM,,6240.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,6.24
,,24665726,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '3.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '3.0'}]",CHEMBL5098258,Antiviral activity against Ebola virus VLP infected in human HeLa cells assessed as reduction in viral infection preincubated for 1 hr followed by substrate addition and measured after 2 hrs by envision plate reader method,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2CCc2ccccc21,,,CHEMBL5096193,Eur J Med Chem,2021,,CHEMBL11,IMIPRAMINE,CHEMBL11,4.86,0,http://www.openphacts.org/units/Nanomolar,3843527,=,1,1,=,,IC50,nM,,13700.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,13.7
,,24776532,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL91704,K-777,CHEMBL91704,9.44,0,http://www.openphacts.org/units/Nanomolar,3866642,=,1,1,=,,IC50,nM,,0.36,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.36
,,24776533,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL5190923,,CHEMBL5190923,10.40,0,http://www.openphacts.org/units/Nanomolar,3866643,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24776534,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL5185113,,CHEMBL5185113,10.40,0,http://www.openphacts.org/units/Nanomolar,3866644,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24776535,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL5181012,,CHEMBL5181012,10.40,0,http://www.openphacts.org/units/Nanomolar,3866645,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24776536,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCN(c2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL5198546,,CHEMBL5198546,10.40,0,http://www.openphacts.org/units/Nanomolar,3866646,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24776537,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,COCCN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL4743491,,CHEMBL4743491,10.40,0,http://www.openphacts.org/units/Nanomolar,3866647,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24776538,[],CHEMBL5128286,Antiviral activity against Ebola virus pseudotyped infected in HEK293T cells assessed as reduction in viral cytopathic effect,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,,,CHEMBL5126541,Eur J Med Chem,2022,,CHEMBL4755358,,CHEMBL4755358,10.40,0,http://www.openphacts.org/units/Nanomolar,3866648,=,1,1,=,,IC50,nM,,0.04,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,0.04
,,24788584,[],CHEMBL5131687,Antiviral activity against EBOV infected in human MDM,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,,,CHEMBL5131375,J Med Chem,2022,,CHEMBL4297643,APILIMOD,CHEMBL4297643,8.00,0,http://www.openphacts.org/units/Nanomolar,3869408,=,1,1,=,,IC50,nM,,10.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,10.0
,,24984069,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '7.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '7.0'}]",CHEMBL5227034,Antiviral activity against Ebolavirus infected in HEK293T cells assessed as reduction in viral replication incubated for 7 hrs by luciferase assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)OCC(=O)N1CCCc2ccccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5226291,Eur J Med Chem,2021,,CHEMBL263634,,CHEMBL263634,,0,http://www.openphacts.org/units/Nanomolar,3905723,=,1,1,=,,IC50,nM,,193000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,193.0
,,25002127,[],CHEMBL5233385,Antiviral activity against envelope pseudotyped Ebola virus in human Jurkat cells expressing DC-SIGN assessed as inhibition of viral infection,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5233207,RSC Med Chem,2021,,CHEMBL5290974,,CHEMBL5290974,,0,http://www.openphacts.org/units/Nanomolar,3911376,=,1,1,=,,IC50,nM,,620000.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,mM,UO_0000065,,0.62
,,25002128,[],CHEMBL5233385,Antiviral activity against envelope pseudotyped Ebola virus in human Jurkat cells expressing DC-SIGN assessed as inhibition of viral infection,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@H]1C[C@H](OCCN)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C[C@@H]1C(=O)OC,,,CHEMBL5233207,RSC Med Chem,2021,,CHEMBL5290974,,CHEMBL5290974,,0,http://www.openphacts.org/units/Nanomolar,3911376,<,1,1,<,,IC50,nM,,60.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,60.0
,,25002129,[],CHEMBL5233385,Antiviral activity against envelope pseudotyped Ebola virus in human Jurkat cells expressing DC-SIGN assessed as inhibition of viral infection,F,,,BAO_0000190,BAO_0000218,organism-based format,[N-]=[N+]=NCCO[C@H]1C[C@H](C(=O)NCc2ccc(CO)cc2)[C@@H](C(=O)NCc2ccc(CO)cc2)C[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,,,CHEMBL5233207,RSC Med Chem,2021,,CHEMBL3121700,,CHEMBL3121700,,0,http://www.openphacts.org/units/Nanomolar,3911377,<,1,1,<,,IC50,nM,,60.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,nM,UO_0000065,,60.0
,,25030187,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '17.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '17.0'}]",CHEMBL5241447,Antiviral activity against recombinant VSV-deltaG pseudotyped GFP-tagged EBOV infected in human Huh-7 cells preincubated with cells for 1 hr followed by viral infection and measured after 16 hrs by luciferase based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2ccnc3cc(I)ccc23)ccc1O,,,CHEMBL5241063,Eur J Med Chem,2021,,CHEMBL5275329,,CHEMBL5275329,6.19,0,http://www.openphacts.org/units/Nanomolar,3918852,=,1,1,=,,IC50,nM,,640.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.64
,,25030188,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '17.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '17.0'}]",CHEMBL5241447,Antiviral activity against recombinant VSV-deltaG pseudotyped GFP-tagged EBOV infected in human Huh-7 cells preincubated with cells for 1 hr followed by viral infection and measured after 16 hrs by luciferase based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2c(Oc3ccccc3)cnc3cc(Cl)ccc23)ccc1O,,,CHEMBL5241063,Eur J Med Chem,2021,,CHEMBL5287023,,CHEMBL5287023,6.14,0,http://www.openphacts.org/units/Nanomolar,3918853,=,1,1,=,,IC50,nM,,730.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.73
,,25030189,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '17.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '17.0'}]",CHEMBL5241447,Antiviral activity against recombinant VSV-deltaG pseudotyped GFP-tagged EBOV infected in human Huh-7 cells preincubated with cells for 1 hr followed by viral infection and measured after 16 hrs by luciferase based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,,,CHEMBL5241063,Eur J Med Chem,2021,,CHEMBL5281963,,CHEMBL5281963,6.54,0,http://www.openphacts.org/units/Nanomolar,3918854,=,1,1,=,,IC50,nM,,290.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.29
,,25030190,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '17.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '17.0'}]",CHEMBL5241447,Antiviral activity against recombinant VSV-deltaG pseudotyped GFP-tagged EBOV infected in human Huh-7 cells preincubated with cells for 1 hr followed by viral infection and measured after 16 hrs by luciferase based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCN(CCCC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,,,CHEMBL5241063,Eur J Med Chem,2021,,CHEMBL528236,,CHEMBL528236,6.14,0,http://www.openphacts.org/units/Nanomolar,3918855,=,1,1,=,,IC50,nM,,720.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.72
,,25030191,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '17.0', 'text_value': None, 'type': 'TIME', 'units': 'hrs', 'value': '17.0'}]",CHEMBL5241447,Antiviral activity against recombinant VSV-deltaG pseudotyped GFP-tagged EBOV infected in human Huh-7 cells preincubated with cells for 1 hr followed by viral infection and measured after 16 hrs by luciferase based assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCN(C)Cc1cc(Nc2ccnc3cc(I)ccc23)ccc1O,,,CHEMBL5241063,Eur J Med Chem,2021,,CHEMBL5281554,,CHEMBL5281554,6.58,0,http://www.openphacts.org/units/Nanomolar,3918856,=,1,1,=,,IC50,nM,,260.0,CHEMBL4434621,Ebolavirus,Ebolavirus,186536,,,IC50,uM,UO_0000065,,0.26
